id_venda,data_venda,cliente,produto,categoria,tamanho,cor,regiao,canal_venda,forma_pagamento,parcelas,quantidade,preco_unitario,custo_unitario,percentual_desconto,valor_frete,receita_total,mes,trimestre,ano,faixa_receita_item
7702,2024-06-13,Cliente_0147,Óculos de Sol Aviador,Acessórios,M,Vermelho,Sul,E-commerce,Cartão de Crédito,9,2,179.9,80.95,0.0,90.36,359.8,6,Q2,2024,Baixo Valor
7703,2024-03-19,Cliente_0169,Calça Alfaiataria,Moda Feminina,P,Branco,Sudeste,App,Pix,1,3,159.9,71.95,0.0,32.88,479.70000000000005,3,Q1,2024,Baixo Valor
7704,2024-11-17,Cliente_0222,Camiseta Básica Algodão,Moda Masculina,GG,Azul,Centro-Oeste,App,Pix,1,2,49.9,22.45,0.0,85.68,99.8,11,Q4,2024,Baixo Valor
7705,2024-06-06,Cliente_0250,Biquíni Cortininha,Moda Íntima e Praia,P,Preto,Nordeste,Loja Física,Boleto,1,2,139.9,62.96,0.0,0.0,279.8,6,Q2,2024,Baixo Valor
7706,2024-01-03,Cliente_0011,Cinto de Couro,Acessórios,M,Vermelho,Sul,Loja Física,Boleto,1,2,69.9,31.46,0.0,0.0,139.8,1,Q1,2024,Baixo Valor
7709,2024-11-03,Cliente_0131,Calça Jeans Casual,Moda Masculina,GG,Preto,Sudeste,App,Pix,1,2,189.9,85.45,0.24,93.65,379.8,11,Q4,2024,Baixo Valor
7710,2024-06-30,Cliente_0086,Sapato Social Couro,Calçados,42,Azul,Sul,App,Cartão de Crédito,10,1,289.9,130.45,0.0,70.34,289.9,6,Q2,2024,Baixo Valor
7711,2024-09-06,Cliente_0203,Sunga de Praia,Moda Íntima e Praia,P,Nude,Sul,Loja Física,Pix,1,2,69.9,31.46,0.0,0.0,139.8,9,Q3,2024,Baixo Valor
7712,2024-07-06,Cliente_0148,Saia Plissada,Moda Feminina,GG,Preto,Sul,Loja Física,Boleto,1,1,119.9,53.96,0.0,0.0,119.9,7,Q3,2024,Baixo Valor
7713,2024-02-08,Cliente_0210,Sunga de Praia,Moda Íntima e Praia,M,Branco,Norte,App,Pix,1,1,69.9,31.46,0.0,76.81,69.9,2,Q1,2024,Baixo Valor
7714,2024-04-23,Cliente_0152,Sapato Social Couro,Calçados,44,Nude,Nordeste,E-commerce,Boleto,1,1,289.9,130.45,0.0,40.07,289.9,4,Q2,2024,Baixo Valor
7715,2024-08-09,Cliente_0057,Sapato Social Couro,Calçados,42,Azul,Sul,App,Cartão de Crédito,9,2,289.9,130.45,0.0,23.16,579.8,8,Q3,2024,Médio Valor
7717,2024-02-15,Cliente_0223,Blusa Crepe Feminina,Moda Feminina,M,Nude,Centro-Oeste,Loja Física,Pix,1,3,79.9,35.96,0.15,0.0,239.70000000000002,2,Q1,2024,Baixo Valor
7719,2024-02-14,Cliente_0240,Camisa Polo Masculina,Moda Masculina,M,Preto,Sudeste,App,Pix,1,2,129.9,58.46,0.0,60.59,259.8,2,Q1,2024,Baixo Valor
7721,2024-05-26,Cliente_0147,Chinelo Slim Conforto,Calçados,38,Branco,Sudeste,Loja Física,Cartão de Crédito,11,1,39.9,17.95,0.08,0.0,39.9,5,Q2,2024,Baixo Valor
7722,2024-06-12,Cliente_0188,Sunga de Praia,Moda Íntima e Praia,P,Branco,Centro-Oeste,E-commerce,Cartão de Crédito,10,3,69.9,31.46,0.0,88.28,209.70000000000002,6,Q2,2024,Baixo Valor
7723,2024-04-04,Cliente_0015,Camisa Polo Masculina,Moda Masculina,M,Branco,Sudeste,E-commerce,Pix,1,1,129.9,58.46,0.0,93.8,129.9,4,Q2,2024,Baixo Valor
7724,2024-05-06,Cliente_0224,Mochila Urbana,Acessórios,GG,Vermelho,Sul,E-commerce,Cartão de Crédito,7,1,219.9,98.95,0.0,44.04,219.9,5,Q2,2024,Baixo Valor
7725,2024-11-03,Cliente_0139,Calça Jeans Casual,Moda Masculina,G,Azul,Sudeste,Loja Física,Pix,1,3,189.9,85.45,0.0,0.0,569.7,11,Q4,2024,Médio Valor
7726,2024-09-03,Cliente_0050,Cinto de Couro,Acessórios,M,Vermelho,Sul,Loja Física,Boleto,1,3,69.9,31.46,0.0,0.0,209.70000000000002,9,Q3,2024,Baixo Valor
7727,2024-05-13,Cliente_0096,Chinelo Slim Conforto,Calçados,44,Nude,Centro-Oeste,E-commerce,Cartão de Crédito,7,1,39.9,17.95,0.0,52.7,39.9,5,Q2,2024,Baixo Valor
7728,2024-03-01,Cliente_0043,Camiseta Básica Algodão,Moda Masculina,GG,Branco,Norte,Loja Física,Boleto,1,2,49.9,22.45,0.0,0.0,99.8,3,Q1,2024,Baixo Valor
7730,2024-01-07,Cliente_0177,Blusa Crepe Feminina,Moda Feminina,P,Preto,Nordeste,App,Cartão de Crédito,11,3,79.9,35.96,0.0,88.68,239.70000000000002,1,Q1,2024,Baixo Valor
7731,2024-10-23,Cliente_0147,Camiseta Básica Algodão,Moda Masculina,G,Vermelho,Norte,Loja Física,Cartão de Crédito,8,3,49.9,22.45,0.0,0.0,149.7,10,Q4,2024,Baixo Valor
7732,2024-08-24,Cliente_0009,Cinto de Couro,Acessórios,M,Azul,Centro-Oeste,Loja Física,Boleto,1,2,69.9,31.46,0.0,0.0,139.8,8,Q3,2024,Baixo Valor
7733,2024-12-29,Cliente_0047,Biquíni Cortininha,Moda Íntima e Praia,P,Nude,Nordeste,App,Boleto,1,2,139.9,62.96,0.0,48.84,279.8,12,Q4,2024,Baixo Valor
7734,2024-08-25,Cliente_0071,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Vermelho,Norte,E-commerce,Pix,1,3,119.9,53.96,0.0,74.19,359.70000000000005,8,Q3,2024,Baixo Valor
7735,2024-03-10,Cliente_0021,Bermuda Sarja,Moda Masculina,P,Vermelho,Nordeste,App,Cartão de Crédito,10,2,99.9,44.96,0.0,34.31,199.8,3,Q1,2024,Baixo Valor
7736,2024-09-11,Cliente_0142,Camisa Polo Masculina,Moda Masculina,GG,Preto,Sudeste,E-commerce,Boleto,1,2,129.9,58.46,0.0,98.22,259.8,9,Q3,2024,Baixo Valor
7737,2024-05-21,Cliente_0029,Vestido Estampado Midi,Moda Feminina,P,Azul,Nordeste,App,Boleto,1,2,199.9,89.95,0.0,22.54,399.8,5,Q2,2024,Baixo Valor
7738,2024-09-17,Cliente_0050,Sandália Salto Bloco,Calçados,44,Nude,Nordeste,E-commerce,Pix,1,3,149.9,67.45,0.0,38.31,449.70000000000005,9,Q3,2024,Baixo Valor
7739,2024-12-13,Cliente_0174,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Azul,Sul,E-commerce,Pix,1,2,119.9,53.96,0.0,39.38,239.8,12,Q4,2024,Baixo Valor
7740,2024-05-31,Cliente_0249,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Branco,Sudeste,Loja Física,Cartão de Crédito,12,1,79.9,35.96,0.13,0.0,79.9,5,Q2,2024,Baixo Valor
7741,2024-09-06,Cliente_0188,Chinelo Slim Conforto,Calçados,38,Vermelho,Nordeste,App,Cartão de Crédito,8,1,39.9,17.95,0.0,88.15,39.9,9,Q3,2024,Baixo Valor
7742,2024-04-28,Cliente_0208,Cinto de Couro,Acessórios,M,Preto,Nordeste,E-commerce,Cartão de Crédito,1,1,69.9,31.46,0.0,36.3,69.9,4,Q2,2024,Baixo Valor
7743,2024-04-15,Cliente_0062,Camiseta Básica Algodão,Moda Masculina,G,Azul,Norte,E-commerce,Cartão de Crédito,12,2,49.9,22.45,0.12,82.58,99.8,4,Q2,2024,Baixo Valor
7744,2024-09-04,Cliente_0192,Saia Plissada,Moda Feminina,M,Vermelho,Norte,App,Pix,1,1,119.9,53.96,0.0,91.37,119.9,9,Q3,2024,Baixo Valor
7745,2024-12-21,Cliente_0108,Sapato Social Couro,Calçados,40,Nude,Nordeste,Loja Física,Pix,1,2,289.9,130.45,0.0,0.0,579.8,12,Q4,2024,Médio Valor
7746,2024-11-16,Cliente_0093,Bermuda Sarja,Moda Masculina,GG,Preto,Nordeste,App,Pix,1,1,99.9,44.96,0.0,86.06,99.9,11,Q4,2024,Baixo Valor
7747,2024-03-09,Cliente_0089,Cinto de Couro,Acessórios,P,Nude,Nordeste,Loja Física,Pix,1,1,69.9,31.46,0.0,0.0,69.9,3,Q1,2024,Baixo Valor
7748,2024-12-22,Cliente_0065,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Azul,Nordeste,App,Boleto,1,3,79.9,35.96,0.0,31.81,239.70000000000002,12,Q4,2024,Baixo Valor
7749,2024-01-19,Cliente_0250,Camiseta Básica Algodão,Moda Masculina,GG,Branco,Norte,Loja Física,Cartão de Crédito,9,1,49.9,22.45,0.0,0.0,49.9,1,Q1,2024,Baixo Valor
7750,2024-01-30,Cliente_0204,Sunga de Praia,Moda Íntima e Praia,M,Preto,Sudeste,App,Boleto,1,1,69.9,31.46,0.0,85.32,69.9,1,Q1,2024,Baixo Valor
7751,2024-03-12,Cliente_0091,Ténis Desportivo Run,Calçados,40,Preto,Nordeste,Loja Física,Cartão de Crédito,10,2,349.9,157.45,0.0,0.0,699.8,3,Q1,2024,Médio Valor
7752,2024-07-16,Cliente_0223,Sunga de Praia,Moda Íntima e Praia,G,Preto,Centro-Oeste,Loja Física,Boleto,1,2,69.9,31.46,0.0,0.0,139.8,7,Q3,2024,Baixo Valor
7753,2024-06-08,Cliente_0039,Camiseta Básica Algodão,Moda Masculina,G,Vermelho,Sudeste,App,Boleto,1,1,49.9,22.45,0.0,93.74,49.9,6,Q2,2024,Baixo Valor
7754,2024-06-07,Cliente_0072,Saia Plissada,Moda Feminina,M,Vermelho,Centro-Oeste,E-commerce,Pix,1,1,119.9,53.96,0.0,33.22,119.9,6,Q2,2024,Baixo Valor
7755,2024-12-02,Cliente_0108,Camisa Polo Masculina,Moda Masculina,P,Nude,Sudeste,App,Cartão de Crédito,3,1,129.9,58.46,0.0,38.64,129.9,12,Q4,2024,Baixo Valor
7756,2024-07-29,Cliente_0073,Ténis Desportivo Run,Calçados,38,Preto,Centro-Oeste,App,Pix,1,2,349.9,157.45,0.0,39.21,699.8,7,Q3,2024,Médio Valor
7757,2024-03-09,Cliente_0198,Camisa Polo Masculina,Moda Masculina,M,Vermelho,Norte,E-commerce,Cartão de Crédito,3,2,129.9,58.46,0.0,25.18,259.8,3,Q1,2024,Baixo Valor
7758,2024-12-05,Cliente_0209,Sandália Salto Bloco,Calçados,44,Branco,Nordeste,App,Cartão de Crédito,11,1,149.9,67.45,0.0,61.33,149.9,12,Q4,2024,Baixo Valor
7759,2024-09-03,Cliente_0151,Sandália Salto Bloco,Calçados,38,Azul,Centro-Oeste,Loja Física,Boleto,1,1,149.9,67.45,0.0,0.0,149.9,9,Q3,2024,Baixo Valor
7761,2024-07-14,Cliente_0076,Chinelo Slim Conforto,Calçados,42,Vermelho,Sul,E-commerce,Pix,1,1,39.9,17.95,0.0,81.44,39.9,7,Q3,2024,Baixo Valor
7762,2024-08-29,Cliente_0121,Sapato Social Couro,Calçados,44,Vermelho,Centro-Oeste,App,Pix,1,2,289.9,130.45,0.0,27.42,579.8,8,Q3,2024,Médio Valor
7763,2024-12-05,Cliente_0004,Óculos de Sol Aviador,Acessórios,GG,Vermelho,Sudeste,E-commerce,Boleto,1,2,179.9,80.95,0.0,65.79,359.8,12,Q4,2024,Baixo Valor
7764,2024-06-04,Cliente_0112,Calça Alfaiataria,Moda Feminina,P,Azul,Nordeste,Loja Física,Cartão de Crédito,5,3,159.9,71.95,0.0,0.0,479.70000000000005,6,Q2,2024,Baixo Valor
7766,2024-10-07,Cliente_0068,Calça Jeans Casual,Moda Masculina,M,Branco,Sudeste,E-commerce,Boleto,1,2,189.9,85.45,0.28,70.67,379.8,10,Q4,2024,Baixo Valor
7767,2024-01-07,Cliente_0008,Boné Ajustável Aba Curva,Acessórios,P,Vermelho,Centro-Oeste,App,Cartão de Crédito,10,1,59.9,26.95,0.0,38.84,59.9,1,Q1,2024,Baixo Valor
7768,2024-10-02,Cliente_0238,Calça Jeans Casual,Moda Masculina,GG,Nude,Norte,App,Pix,1,2,189.9,85.45,0.0,91.88,379.8,10,Q4,2024,Baixo Valor
7769,2024-11-11,Cliente_0003,Camisa Polo Masculina,Moda Masculina,GG,Nude,Norte,Loja Física,Cartão de Crédito,7,1,129.9,58.46,0.0,0.0,129.9,11,Q4,2024,Baixo Valor
7770,2024-04-06,Cliente_0162,Calça Alfaiataria,Moda Feminina,GG,Vermelho,Norte,App,Pix,1,3,159.9,71.95,0.0,77.98,479.70000000000005,4,Q2,2024,Baixo Valor
7771,2024-03-26,Cliente_0045,Sunga de Praia,Moda Íntima e Praia,G,Branco,Sul,Loja Física,Cartão de Crédito,9,1,69.9,31.46,0.0,0.0,69.9,3,Q1,2024,Baixo Valor
7773,2024-04-04,Cliente_0124,Chinelo Slim Conforto,Calçados,38,Preto,Nordeste,App,Pix,1,1,39.9,17.95,0.0,87.33,39.9,4,Q2,2024,Baixo Valor
7774,2024-11-17,Cliente_0151,Chinelo Slim Conforto,Calçados,36,Azul,Sudeste,App,Cartão de Crédito,4,1,39.9,17.95,0.0,33.82,39.9,11,Q4,2024,Baixo Valor
7775,2024-08-26,Cliente_0159,Ténis Desportivo Run,Calçados,38,Azul,Norte,E-commerce,Cartão de Crédito,11,2,349.9,157.45,0.0,62.05,699.8,8,Q3,2024,Médio Valor
7776,2024-03-03,Cliente_0007,Blusa Crepe Feminina,Moda Feminina,P,Nude,Sudeste,App,Pix,1,3,79.9,35.96,0.0,94.51,239.70000000000002,3,Q1,2024,Baixo Valor
7778,2024-07-24,Cliente_0208,Sandália Salto Bloco,Calçados,40,Azul,Centro-Oeste,App,Boleto,1,3,149.9,67.45,0.0,66.39,449.70000000000005,7,Q3,2024,Baixo Valor
7779,2024-11-24,Cliente_0186,Biquíni Cortininha,Moda Íntima e Praia,G,Preto,Sudeste,App,Cartão de Crédito,11,3,139.9,62.96,0.0,76.72,419.70000000000005,11,Q4,2024,Baixo Valor
7780,2024-03-13,Cliente_0243,Mochila Urbana,Acessórios,P,Vermelho,Norte,E-commerce,Cartão de Crédito,6,2,219.9,98.95,0.0,81.87,439.8,3,Q1,2024,Baixo Valor
7781,2024-02-24,Cliente_0108,Vestido Estampado Midi,Moda Feminina,P,Vermelho,Sudeste,App,Pix,1,3,199.9,89.95,0.22,58.94,599.7,2,Q1,2024,Médio Valor
7784,2024-06-01,Cliente_0121,Vestido Estampado Midi,Moda Feminina,M,Nude,Centro-Oeste,E-commerce,Pix,1,1,199.9,89.95,0.0,52.54,199.9,6,Q2,2024,Baixo Valor
7787,2024-12-20,Cliente_0045,Biquíni Cortininha,Moda Íntima e Praia,M,Nude,Centro-Oeste,Loja Física,Pix,1,1,139.9,62.96,0.0,0.0,139.9,12,Q4,2024,Baixo Valor
7788,2024-02-28,Cliente_0053,Saia Plissada,Moda Feminina,M,Preto,Norte,App,Boleto,1,3,119.9,53.96,0.0,58.58,359.70000000000005,2,Q1,2024,Baixo Valor
7789,2024-04-25,Cliente_0066,Calça Jeans Casual,Moda Masculina,G,Preto,Sudeste,App,Cartão de Crédito,8,1,189.9,85.45,0.21,93.18,189.9,4,Q2,2024,Baixo Valor
7790,2024-10-15,Cliente_0028,Mochila Urbana,Acessórios,GG,Nude,Centro-Oeste,Loja Física,Pix,1,3,219.9,98.95,0.3,0.0,659.7,10,Q4,2024,Médio Valor
7791,2024-09-01,Cliente_0018,Camisa Polo Masculina,Moda Masculina,P,Vermelho,Norte,Loja Física,Pix,1,3,129.9,58.46,0.0,0.0,389.70000000000005,9,Q3,2024,Baixo Valor
7792,2024-06-14,Cliente_0208,Sandália Salto Bloco,Calçados,36,Branco,Centro-Oeste,E-commerce,Boleto,1,3,149.9,67.45,0.0,48.48,449.70000000000005,6,Q2,2024,Baixo Valor
7793,2024-09-30,Cliente_0180,Bermuda Sarja,Moda Masculina,P,Azul,Centro-Oeste,App,Pix,1,2,99.9,44.96,0.0,80.52,199.8,9,Q3,2024,Baixo Valor
7794,2024-05-06,Cliente_0107,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Branco,Centro-Oeste,E-commerce,Pix,1,2,79.9,35.96,0.17,24.07,159.8,5,Q2,2024,Baixo Valor
7795,2024-02-20,Cliente_0114,Boné Ajustável Aba Curva,Acessórios,P,Preto,Centro-Oeste,App,Cartão de Crédito,5,2,59.9,26.95,0.16,50.99,119.8,2,Q1,2024,Baixo Valor
7796,2024-07-04,Cliente_0027,Óculos de Sol Aviador,Acessórios,GG,Vermelho,Sudeste,E-commerce,Pix,1,2,179.9,80.95,0.0,27.92,359.8,7,Q3,2024,Baixo Valor
7799,2024-01-24,Cliente_0178,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Nude,Nordeste,Loja Física,Cartão de Crédito,12,1,119.9,53.96,0.09,0.0,119.9,1,Q1,2024,Baixo Valor
7800,2024-04-15,Cliente_0065,Chinelo Slim Conforto,Calçados,40,Azul,Nordeste,App,Boleto,1,3,39.9,17.95,0.0,95.75,119.69999999999999,4,Q2,2024,Baixo Valor
7801,2024-11-06,Cliente_0120,Cinto de Couro,Acessórios,M,Preto,Centro-Oeste,App,Cartão de Crédito,7,3,69.9,31.46,0.0,40.54,209.70000000000002,11,Q4,2024,Baixo Valor
7803,2024-05-13,Cliente_0015,Boné Ajustável Aba Curva,Acessórios,M,Nude,Sudeste,App,Cartão de Crédito,12,1,59.9,26.95,0.0,45.7,59.9,5,Q2,2024,Baixo Valor
7804,2024-05-12,Cliente_0212,Boné Ajustável Aba Curva,Acessórios,GG,Vermelho,Centro-Oeste,E-commerce,Pix,1,1,59.9,26.95,0.0,50.95,59.9,5,Q2,2024,Baixo Valor
7806,2024-03-20,Cliente_0104,Chinelo Slim Conforto,Calçados,36,Vermelho,Centro-Oeste,App,Pix,1,2,39.9,17.95,0.0,27.47,79.8,3,Q1,2024,Baixo Valor
7807,2024-05-29,Cliente_0060,Blusa Crepe Feminina,Moda Feminina,G,Vermelho,Centro-Oeste,E-commerce,Boleto,1,3,79.9,35.96,0.0,22.6,239.70000000000002,5,Q2,2024,Baixo Valor
7808,2024-12-28,Cliente_0011,Boné Ajustável Aba Curva,Acessórios,GG,Azul,Centro-Oeste,App,Pix,1,1,59.9,26.95,0.18,74.23,59.9,12,Q4,2024,Baixo Valor
7809,2024-09-17,Cliente_0152,Blusa Crepe Feminina,Moda Feminina,GG,Azul,Sudeste,E-commerce,Boleto,1,3,79.9,35.96,0.0,84.03,239.70000000000002,9,Q3,2024,Baixo Valor
7810,2024-11-04,Cliente_0245,Camisa Polo Masculina,Moda Masculina,GG,Branco,Sul,Loja Física,Pix,1,2,129.9,58.46,0.29,0.0,259.8,11,Q4,2024,Baixo Valor
7811,2024-01-17,Cliente_0187,Vestido Estampado Midi,Moda Feminina,G,Preto,Sul,App,Boleto,1,2,199.9,89.95,0.0,59.78,399.8,1,Q1,2024,Baixo Valor
7813,2024-05-14,Cliente_0097,Vestido Estampado Midi,Moda Feminina,G,Azul,Sudeste,App,Cartão de Crédito,4,1,199.9,89.95,0.0,85.61,199.9,5,Q2,2024,Baixo Valor
7814,2024-09-06,Cliente_0193,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Vermelho,Sul,App,Cartão de Crédito,6,1,79.9,35.96,0.0,79.24,79.9,9,Q3,2024,Baixo Valor
7815,2024-03-13,Cliente_0021,Biquíni Cortininha,Moda Íntima e Praia,GG,Vermelho,Sudeste,E-commerce,Cartão de Crédito,4,3,139.9,62.96,0.0,96.29,419.70000000000005,3,Q1,2024,Baixo Valor
7816,2024-01-02,Cliente_0189,Saia Plissada,Moda Feminina,GG,Branco,Sudeste,App,Boleto,1,1,119.9,53.96,0.09,30.15,119.9,1,Q1,2024,Baixo Valor
7817,2024-11-12,Cliente_0161,Calça Alfaiataria,Moda Feminina,M,Vermelho,Nordeste,E-commerce,Pix,1,1,159.9,71.95,0.0,51.89,159.9,11,Q4,2024,Baixo Valor
7818,2024-10-28,Cliente_0114,Blusa Crepe Feminina,Moda Feminina,M,Vermelho,Centro-Oeste,Loja Física,Boleto,1,2,79.9,35.96,0.0,0.0,159.8,10,Q4,2024,Baixo Valor
7820,2024-07-29,Cliente_0188,Chinelo Slim Conforto,Calçados,38,Nude,Centro-Oeste,E-commerce,Pix,1,1,39.9,17.95,0.0,69.79,39.9,7,Q3,2024,Baixo Valor
7821,2024-03-12,Cliente_0019,Sapato Social Couro,Calçados,38,Nude,Sudeste,Loja Física,Cartão de Crédito,7,1,289.9,130.45,0.0,0.0,289.9,3,Q1,2024,Baixo Valor
7822,2024-04-14,Cliente_0245,Sapato Social Couro,Calçados,38,Azul,Norte,Loja Física,Boleto,1,1,289.9,130.45,0.0,0.0,289.9,4,Q2,2024,Baixo Valor
7823,2024-09-18,Cliente_0195,Calça Alfaiataria,Moda Feminina,G,Vermelho,Norte,App,Boleto,1,3,159.9,71.95,0.0,22.39,479.70000000000005,9,Q3,2024,Baixo Valor
7824,2024-11-22,Cliente_0097,Camisa Polo Masculina,Moda Masculina,GG,Preto,Norte,E-commerce,Boleto,1,2,129.9,58.46,0.0,57.71,259.8,11,Q4,2024,Baixo Valor
7825,2024-06-05,Cliente_0054,Saia Plissada,Moda Feminina,M,Vermelho,Norte,Loja Física,Pix,1,3,119.9,53.96,0.0,0.0,359.70000000000005,6,Q2,2024,Baixo Valor
7826,2024-02-07,Cliente_0192,Camisa Polo Masculina,Moda Masculina,M,Azul,Centro-Oeste,Loja Física,Boleto,1,2,129.9,58.46,0.0,0.0,259.8,2,Q1,2024,Baixo Valor
7827,2024-06-02,Cliente_0134,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Branco,Norte,Loja Física,Pix,1,2,119.9,53.96,0.16,0.0,239.8,6,Q2,2024,Baixo Valor
7828,2024-07-16,Cliente_0086,Chinelo Slim Conforto,Calçados,38,Branco,Sudeste,E-commerce,Pix,1,1,39.9,17.95,0.0,35.04,39.9,7,Q3,2024,Baixo Valor
7829,2024-01-22,Cliente_0193,Calça Jeans Casual,Moda Masculina,P,Branco,Centro-Oeste,E-commerce,Cartão de Crédito,11,1,189.9,85.45,0.0,28.07,189.9,1,Q1,2024,Baixo Valor
7830,2024-05-03,Cliente_0092,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Nude,Nordeste,E-commerce,Cartão de Crédito,10,1,119.9,53.96,0.0,30.74,119.9,5,Q2,2024,Baixo Valor
7832,2024-03-31,Cliente_0109,Biquíni Cortininha,Moda Íntima e Praia,M,Nude,Norte,Loja Física,Pix,1,3,139.9,62.96,0.0,0.0,419.70000000000005,3,Q1,2024,Baixo Valor
7833,2024-05-12,Cliente_0064,Camiseta Básica Algodão,Moda Masculina,G,Branco,Sudeste,Loja Física,Cartão de Crédito,1,2,49.9,22.45,0.0,0.0,99.8,5,Q2,2024,Baixo Valor
7834,2024-12-13,Cliente_0163,Mochila Urbana,Acessórios,P,Preto,Centro-Oeste,App,Pix,1,1,219.9,98.95,0.0,98.14,219.9,12,Q4,2024,Baixo Valor
7835,2024-11-16,Cliente_0166,Boné Ajustável Aba Curva,Acessórios,P,Azul,Centro-Oeste,Loja Física,Boleto,1,3,59.9,26.95,0.0,0.0,179.7,11,Q4,2024,Baixo Valor
7836,2024-11-28,Cliente_0239,Calça Alfaiataria,Moda Feminina,GG,Azul,Sul,E-commerce,Cartão de Crédito,5,2,159.9,71.95,0.1,70.64,319.8,11,Q4,2024,Baixo Valor
7838,2024-11-26,Cliente_0137,Cinto de Couro,Acessórios,G,Branco,Centro-Oeste,Loja Física,Cartão de Crédito,2,2,69.9,31.46,0.0,0.0,139.8,11,Q4,2024,Baixo Valor
7839,2024-11-12,Cliente_0137,Vestido Estampado Midi,Moda Feminina,G,Nude,Sul,Loja Física,Cartão de Crédito,9,2,199.9,89.95,0.0,0.0,399.8,11,Q4,2024,Baixo Valor
7840,2024-06-09,Cliente_0159,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Nude,Sul,App,Boleto,1,3,79.9,35.96,0.0,53.83,239.70000000000002,6,Q2,2024,Baixo Valor
7841,2024-01-02,Cliente_0102,Camisa Polo Masculina,Moda Masculina,G,Azul,Sul,Loja Física,Boleto,1,3,129.9,58.46,0.0,0.0,389.70000000000005,1,Q1,2024,Baixo Valor
7842,2024-09-30,Cliente_0109,Calça Alfaiataria,Moda Feminina,GG,Azul,Nordeste,Loja Física,Cartão de Crédito,8,2,159.9,71.95,0.0,0.0,319.8,9,Q3,2024,Baixo Valor
7843,2024-08-21,Cliente_0032,Calça Jeans Casual,Moda Masculina,G,Branco,Sudeste,App,Pix,1,3,189.9,85.45,0.22,91.91,569.7,8,Q3,2024,Médio Valor
7844,2024-03-21,Cliente_0180,Boné Ajustável Aba Curva,Acessórios,M,Vermelho,Centro-Oeste,App,Boleto,1,3,59.9,26.95,0.0,53.36,179.7,3,Q1,2024,Baixo Valor
7845,2024-04-17,Cliente_0026,Sandália Salto Bloco,Calçados,44,Branco,Centro-Oeste,E-commerce,Cartão de Crédito,6,2,149.9,67.45,0.0,41.19,299.8,4,Q2,2024,Baixo Valor
7846,2024-02-20,Cliente_0173,Camiseta Básica Algodão,Moda Masculina,P,Vermelho,Sul,E-commerce,Boleto,1,2,49.9,22.45,0.0,30.21,99.8,2,Q1,2024,Baixo Valor
7847,2024-11-03,Cliente_0215,Ténis Desportivo Run,Calçados,36,Vermelho,Sul,App,Cartão de Crédito,11,2,349.9,157.45,0.0,64.13,699.8,11,Q4,2024,Médio Valor
7848,2024-04-27,Cliente_0185,Óculos de Sol Aviador,Acessórios,P,Vermelho,Centro-Oeste,App,Boleto,1,2,179.9,80.95,0.0,54.78,359.8,4,Q2,2024,Baixo Valor
7849,2024-09-20,Cliente_0081,Kit Cuecas Boxer 3un,Moda Íntima e Praia,G,Branco,Sul,Loja Física,Cartão de Crédito,3,3,79.9,35.96,0.3,0.0,239.70000000000002,9,Q3,2024,Baixo Valor
7850,2024-09-30,Cliente_0195,Calça Alfaiataria,Moda Feminina,G,Branco,Norte,App,Boleto,1,1,159.9,71.95,0.0,51.26,159.9,9,Q3,2024,Baixo Valor
7851,2024-09-04,Cliente_0105,Mochila Urbana,Acessórios,M,Branco,Sudeste,Loja Física,Boleto,1,3,219.9,98.95,0.0,0.0,659.7,9,Q3,2024,Médio Valor
7853,2024-11-01,Cliente_0211,Boné Ajustável Aba Curva,Acessórios,G,Vermelho,Sul,Loja Física,Boleto,1,3,59.9,26.95,0.0,0.0,179.7,11,Q4,2024,Baixo Valor
7855,2024-08-17,Cliente_0128,Sunga de Praia,Moda Íntima e Praia,M,Nude,Nordeste,E-commerce,Cartão de Crédito,3,2,69.9,31.46,0.0,32.64,139.8,8,Q3,2024,Baixo Valor
7856,2024-03-12,Cliente_0073,Vestido Estampado Midi,Moda Feminina,GG,Vermelho,Sudeste,E-commerce,Pix,1,3,199.9,89.95,0.0,55.82,599.7,3,Q1,2024,Médio Valor
7858,2024-02-21,Cliente_0108,Bermuda Sarja,Moda Masculina,P,Azul,Sudeste,E-commerce,Boleto,1,2,99.9,44.96,0.0,85.18,199.8,2,Q1,2024,Baixo Valor
7859,2024-07-15,Cliente_0034,Cinto de Couro,Acessórios,P,Azul,Centro-Oeste,App,Cartão de Crédito,12,2,69.9,31.46,0.0,82.11,139.8,7,Q3,2024,Baixo Valor
7860,2024-06-30,Cliente_0090,Vestido Estampado Midi,Moda Feminina,M,Branco,Nordeste,E-commerce,Pix,1,2,199.9,89.95,0.0,32.25,399.8,6,Q2,2024,Baixo Valor
7861,2024-11-24,Cliente_0193,Cinto de Couro,Acessórios,G,Azul,Nordeste,E-commerce,Pix,1,1,69.9,31.46,0.0,61.27,69.9,11,Q4,2024,Baixo Valor
